"STATION","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","TMAX","TMIN","WDF5","WSF5"
"USW00013960","32.8519","-96.8555","134.1","2011-02-10","0.00","37","15","  360","21.0"
"USW00013960","32.8519","-96.8555","134.1","2011-02-11","0.00","55","21","  200","14.1"
"USW00013960","32.8519","-96.8555","134.1","2011-02-12","0.00","65","29","  210","17.9"
"USW00013960","32.8519","-96.8555","134.1","2011-02-13","0.00","72","34","  190","28.0"
"USW00013960","32.8519","-96.8555","134.1","2011-02-14","0.00","73","46","  150","21.9"
"USW00013960","32.8519","-96.8555","134.1","2011-02-15","0.00","77","56","  180","28.0"
"USW00013960","32.8519","-96.8555","134.1","2011-02-16","0.00","73","61","  190","32.0"
"USW00013960","32.8519","-96.8555","134.1","2011-02-17","0.00","77","62","  190","32.0"
"USW00013960","32.8519","-96.8555","134.1","2011-02-18","0.00","83","64","  170","25.1"
"USW00013960","32.8519","-96.8555","134.1","2011-02-19","0.00","75","58","  170","25.9"
"USW00013960","32.8519","-96.8555","134.1","2011-02-20","0.00","79","62","  180","33.1"
"USW00013960","32.8519","-96.8555","134.1","2011-02-21","0.00","76","46","  320","30.0"
"USW00013960","32.8519","-96.8555","134.1","2011-02-22","0.00","67","41","   80","19.9"
"USW00013960","32.8519","-96.8555","134.1","2011-02-23","0.00","70","61","  250","23.0"
"USW00013960","32.8519","-96.8555","134.1","2011-02-24","0.12","82","46","  280","36.9"
"USW00013960","32.8519","-96.8555","134.1","2011-02-25","0.00","58","39","  340","21.9"
"USW00013960","32.8519","-96.8555","134.1","2011-02-26","0.00","75","45","  180","29.1"
"USW00013960","32.8519","-96.8555","134.1","2011-02-27","0.10","77","65","  180","36.0"
"USW00013960","32.8519","-96.8555","134.1","2011-02-28","0.00","69","46","  320","38.0"
"USW00013960","32.8519","-96.8555","134.1","2011-03-01","0.00","69","38","  160","15.0"
"USW00013960","32.8519","-96.8555","134.1","2011-03-02","0.00","73","48","  140","21.9"
"USW00013960","32.8519","-96.8555","134.1","2011-03-03","0.00","77","50","  160","30.0"
"USW00013960","32.8519","-96.8555","134.1","2011-03-04","0.00","72","59","  180","31.1"
"USW00013960","32.8519","-96.8555","134.1","2011-03-05","0.00","58","41","  320","36.0"
"USW00013960","32.8519","-96.8555","134.1","2011-03-06","0.00","62","33","  150","21.9"
"USW00013960","32.8519","-96.8555","134.1","2011-03-07","0.00","66","47","  140","32.0"
"USW00013960","32.8519","-96.8555","134.1","2011-03-08","0.00","83","54","   10","28.0"
"USW00013960","32.8519","-96.8555","134.1","2011-03-09","0.00","65","47","  330","33.1"
"USW00013960","32.8519","-96.8555","134.1","2011-03-10","0.00","66","41","  360","19.9"
"USW00013960","32.8519","-96.8555","134.1","2011-03-11","0.00","77","47","  180","34.9"
"USW00013960","32.8519","-96.8555","134.1","2011-03-12","0.00","79","55","  180","33.1"
"USW00013960","32.8519","-96.8555","134.1","2011-03-13","0.26","75","60","  330","28.0"
"USW00013960","32.8519","-96.8555","134.1","2011-03-14","0.00","62","46","  350","31.1"
"USW00013960","32.8519","-96.8555","134.1","2011-03-15","0.00","64","40","  130","17.0"
"USW00013960","32.8519","-96.8555","134.1","2011-03-16","0.00","75","55","  160","31.1"
"USW00013960","32.8519","-96.8555","134.1","2011-03-17","0.00","84","64","  190","32.0"
"USW00013960","32.8519","-96.8555","134.1","2011-03-18","0.00","86","65","  180","28.0"
"USW00013960","32.8519","-96.8555","134.1","2011-03-19","0.00","83","65","  170","31.1"
"USW00013960","32.8519","-96.8555","134.1","2011-03-20","0.00","81","64","  160","36.0"
"USW00013960","32.8519","-96.8555","134.1","2011-03-21","0.00","84","65","  180","36.0"
"USW00013960","32.8519","-96.8555","134.1","2011-03-22","0.00","82","66","  190","40.9"
"USW00013960","32.8519","-96.8555","134.1","2011-03-23","0.00","80","60","  220","25.9"
"USW00013960","32.8519","-96.8555","134.1","2011-03-24","0.00","79","53","  160","25.1"
"USW00013960","32.8519","-96.8555","134.1","2011-03-25","0.00","85","62","  150","25.9"
"USW00013960","32.8519","-96.8555","134.1","2011-03-26","0.00","86","50","  360","30.0"
"USW00013960","32.8519","-96.8555","134.1","2011-03-27","0.01","52","48","   40","21.0"
"USW00013960","32.8519","-96.8555","134.1","2011-03-28","0.00","59","49","  110","19.9"
"USW00013960","32.8519","-96.8555","134.1","2011-03-29","0.01","55","48","   10","23.0"
"USW00013960","32.8519","-96.8555","134.1","2011-03-30","0.00","56","41","  360","23.0"
"USW00013960","32.8519","-96.8555","134.1","2011-03-31","0.00","77","42","  250","17.9"
"USW00013960","32.8519","-96.8555","134.1","2011-04-01","0.00","89","50","  160","29.1"
"USW00013960","32.8519","-96.8555","134.1","2011-04-02","0.00","86","59","  170","30.0"
"USW00013960","32.8519","-96.8555","134.1","2011-04-03","0.00","87","68","  160","44.1"
"USW00013960","32.8519","-96.8555","134.1","2011-04-04","1.50","77","47","  330","40.9"
"USW00013960","32.8519","-96.8555","134.1","2011-04-05","0.00","73","42","  170","30.0"
"USW00013960","32.8519","-96.8555","134.1","2011-04-06","0.00","84","53","  170","32.0"
"USW00013960","32.8519","-96.8555","134.1","2011-04-07","0.00","82","65","  170","29.1"
"USW00013960","32.8519","-96.8555","134.1","2011-04-08","0.00","90","71","  150","34.9"
"USW00013960","32.8519","-96.8555","134.1","2011-04-09","0.00","90","69","  180","36.9"
"USW00013960","32.8519","-96.8555","134.1","2011-04-10","0.00","89","71","  170","36.0"
"USW00013960","32.8519","-96.8555","134.1","2011-04-11","1.01","80","57","  330","51.0"
"USW00013960","32.8519","-96.8555","134.1","2011-04-12","0.00","79","50","  130","19.9"
"USW00013960","32.8519","-96.8555","134.1","2011-04-13","0.00","81","56","  150","25.1"
"USW00013960","32.8519","-96.8555","134.1","2011-04-14","0.00","85","63","  190","36.9"
"USW00013960","32.8519","-96.8555","134.1","2011-04-15","0.00","74","58","  290","51.9"
"USW00013960","32.8519","-96.8555","134.1","2011-04-16","0.00","75","50","  360","21.0"
"USW00013960","32.8519","-96.8555","134.1","2011-04-17","0.00","83","55","  170","42.9"
"USW00013960","32.8519","-96.8555","134.1","2011-04-18","0.00","92","71","  160","36.9"
"USW00013960","32.8519","-96.8555","134.1","2011-04-19","0.22","91","72","  170","33.1"
"USW00013960","32.8519","-96.8555","134.1","2011-04-20","0.00","72","60","   60","23.9"
"USW00013960","32.8519","-96.8555","134.1","2011-04-21","0.09","86","60","  180","32.0"
"USW00013960","32.8519","-96.8555","134.1","2011-04-22","0.00","91","73","  180","34.9"
"USW00013960","32.8519","-96.8555","134.1","2011-04-23","0.00","89","73","  140","51.0"
"USW00013960","32.8519","-96.8555","134.1","2011-04-24","0.52","88","68","  150","45.0"
"USW00013960","32.8519","-96.8555","134.1","2011-04-25","0.19","83","68","  210","33.1"
"USW00013960","32.8519","-96.8555","134.1","2011-04-26","0.00","75","59","   40","21.0"
"USW00013960","32.8519","-96.8555","134.1","2011-04-27","0.00","71","57","  290","33.1"
"USW00013960","32.8519","-96.8555","134.1","2011-04-28","0.00","78","48","  150","16.1"
"USW00013960","32.8519","-96.8555","134.1","2011-04-29","0.00","86","56","  160","40.9"
"USW00013960","32.8519","-96.8555","134.1","2011-04-30","0.00","88","68","  190","33.1"
"USW00013960","32.8519","-96.8555","134.1","2011-05-01","0.31","72","47","  340","42.9"
"USW00013960","32.8519","-96.8555","134.1","2011-05-02","1.96","53","46","  360","25.1"
"USW00013960","32.8519","-96.8555","134.1","2011-05-03","0.00","71","41","   50","21.0"
"USW00013960","32.8519","-96.8555","134.1","2011-05-04","0.00","76","50","  160","23.9"
"USW00013960","32.8519","-96.8555","134.1","2011-05-05","0.00","79","57","  160","25.1"
"USW00013960","32.8519","-96.8555","134.1","2011-05-06","0.00","86","58","  190","30.0"
"USW00013960","32.8519","-96.8555","134.1","2011-05-07","0.00","91","65","  200","31.1"
"USW00013960","32.8519","-96.8555","134.1","2011-05-08","0.00","93","71","  160","31.1"
"USW00013960","32.8519","-96.8555","134.1","2011-05-09","0.00","94","74","  140","38.9"
"USW00013960","32.8519","-96.8555","134.1","2011-05-10","0.01","86","74","  170","34.9"
"USW00013960","32.8519","-96.8555","134.1","2011-05-11","1.29","80","65","  130","46.1"
"USW00013960","32.8519","-96.8555","134.1","2011-05-12","0.00","82","63","  200","23.9"
"USW00013960","32.8519","-96.8555","134.1","2011-05-13","0.00","77","60","  350","32.0"
"USW00013960","32.8519","-96.8555","134.1","2011-05-14","0.00","71","54","   10","30.0"
"USW00013960","32.8519","-96.8555","134.1","2011-05-15","0.00","74","52","  360","23.0"
"USW00013960","32.8519","-96.8555","134.1","2011-05-16","0.00","76","55","  350","19.9"
"USW00013960","32.8519","-96.8555","134.1","2011-05-17","0.00","82","54","  120","23.0"
"USW00013960","32.8519","-96.8555","134.1","2011-05-18","0.00","87","67","  160","36.9"
"USW00013960","32.8519","-96.8555","134.1","2011-05-19","0.00","83","71","  150","34.9"
"USW00013960","32.8519","-96.8555","134.1","2011-05-20","0.56","86","66","  150","36.0"
"USW00013960","32.8519","-96.8555","134.1","2011-05-21","0.00","86","65","  180","29.1"
"USW00013960","32.8519","-96.8555","134.1","2011-05-22","0.43","91","68","  160","38.0"
"USW00013960","32.8519","-96.8555","134.1","2011-05-23","0.24","89","74","  180","46.1"
"USW00013960","32.8519","-96.8555","134.1","2011-05-24","1.51","93","72","  350","47.0"
"USW00013960","32.8519","-96.8555","134.1","2011-05-25","0.00","93","72","  320","31.1"
"USW00013960","32.8519","-96.8555","134.1","2011-05-26","0.00","83","62","  350","31.1"
"USW00013960","32.8519","-96.8555","134.1","2011-05-27","0.00","96","66","  160","36.0"
"USW00013960","32.8519","-96.8555","134.1","2011-05-28","0.00","97","75","  180","40.9"
"USW00013960","32.8519","-96.8555","134.1","2011-05-29","0.00","95","74","  160","38.0"
"USW00013960","32.8519","-96.8555","134.1","2011-05-30","0.00","94","76","  160","36.0"
"USW00013960","32.8519","-96.8555","134.1","2011-05-31","0.00","93","75","  150","25.1"
"USW00013960","32.8519","-96.8555","134.1","2011-06-01","0.00","95","78","  140","25.9"
"USW00013960","32.8519","-96.8555","134.1","2011-06-02","0.00","96","76","  160","30.0"
"USW00013960","32.8519","-96.8555","134.1","2011-06-03","0.00","98","76","  150","28.0"
"USW00013960","32.8519","-96.8555","134.1","2011-06-04","0.00","96","75","  140","23.9"
"USW00013960","32.8519","-96.8555","134.1","2011-06-05","0.39","100","76","  350","48.1"
"USW00013960","32.8519","-96.8555","134.1","2011-06-06","0.00","99","73","  160","17.9"
"USW00013960","32.8519","-96.8555","134.1","2011-06-07","0.00","97","76","  140","25.1"
"USW00013960","32.8519","-96.8555","134.1","2011-06-08","0.00","95","76","  160","28.0"
"USW00013960","32.8519","-96.8555","134.1","2011-06-09","0.00","95","76","  160","29.1"
"USW00013960","32.8519","-96.8555","134.1","2011-06-10","0.00","95","78","  140","28.0"
"USW00013960","32.8519","-96.8555","134.1","2011-06-11","0.00","96","78","  160","33.1"
"USW00013960","32.8519","-96.8555","134.1","2011-06-12","0.00","98","77","  180","31.1"
"USW00013960","32.8519","-96.8555","134.1","2011-06-13","0.00","101","78","  160","25.1"
"USW00013960","32.8519","-96.8555","134.1","2011-06-14","0.00","100","80","  170","28.0"
"USW00013960","32.8519","-96.8555","134.1","2011-06-15","0.00","99","79","  180","25.9"
"USW00013960","32.8519","-96.8555","134.1","2011-06-16","0.00","101","79","  180","33.1"
"USW00013960","32.8519","-96.8555","134.1","2011-06-17","0.00","103","81","  170","36.9"
"USW00013960","32.8519","-96.8555","134.1","2011-06-18","0.00","103","80","  170","38.9"
"USW00013960","32.8519","-96.8555","134.1","2011-06-19","0.00","103","81","  160","42.9"
"USW00013960","32.8519","-96.8555","134.1","2011-06-20","0.00","100","79","  170","40.9"
"USW00013960","32.8519","-96.8555","134.1","2011-06-21","3.31","96","68","  330","51.9"
"USW00013960","32.8519","-96.8555","134.1","2011-06-22","0.00","91","70","  150","30.0"
"USW00013960","32.8519","-96.8555","134.1","2011-06-23","0.00","96","74","  160","21.9"
"USW00013960","32.8519","-96.8555","134.1","2011-06-24","0.00","95","78","  180","29.1"
"USW00013960","32.8519","-96.8555","134.1","2011-06-25","0.00","96","78","  150","33.1"
"USW00013960","32.8519","-96.8555","134.1","2011-06-26","0.00","98","77","  190","38.0"
"USW00013960","32.8519","-96.8555","134.1","2011-06-27","0.00","99","80","  170","36.9"
"USW00013960","32.8519","-96.8555","134.1","2011-06-28","0.00","99","82","   80","32.0"
"USW00013960","32.8519","-96.8555","134.1","2011-06-29","0.00","99","80","  140","23.9"
"USW00013960","32.8519","-96.8555","134.1","2011-06-30","0.00","99","81","  100","25.1"
"USW00013960","32.8519","-96.8555","134.1","2011-07-01","0.00","98","79","  150","23.0"
"USW00013960","32.8519","-96.8555","134.1","2011-07-02","0.00","100","80","  130","17.0"
"USW00013960","32.8519","-96.8555","134.1","2011-07-03","0.00","101","81","  170","25.1"
"USW00013960","32.8519","-96.8555","134.1","2011-07-04","0.00","101","81","  160","19.9"
"USW00013960","32.8519","-96.8555","134.1","2011-07-05","0.00","100","81","  170","21.9"
"USW00013960","32.8519","-96.8555","134.1","2011-07-06","0.00","102","79","  160","21.9"
"USW00013960","32.8519","-96.8555","134.1","2011-07-07","0.00","101","81","  110","25.1"
"USW00013960","32.8519","-96.8555","134.1","2011-07-08","0.00","106","84","  170","23.0"
"USW00013960","32.8519","-96.8555","134.1","2011-07-09","0.00","101","85","  170","23.0"
"USW00013960","32.8519","-96.8555","134.1","2011-07-10","0.00","100","82","  140","25.9"
"USW00013960","32.8519","-96.8555","134.1","2011-07-11","0.00","100","81","  160","25.9"
"USW00013960","32.8519","-96.8555","134.1","2011-07-12","0.00","101","84","  140","25.9"
"USW00013960","32.8519","-96.8555","134.1","2011-07-13","0.00","104","84","  170","21.9"
"USW00013960","32.8519","-96.8555","134.1","2011-07-14","0.00","103","85","  150","29.1"
"USW00013960","32.8519","-96.8555","134.1","2011-07-15","0.00","105","83","  160","25.9"
"USW00013960","32.8519","-96.8555","134.1","2011-07-16","0.00","102","81","   70","19.9"
"USW00013960","32.8519","-96.8555","134.1","2011-07-17","0.00","101","82","   80","17.0"
"USW00013960","32.8519","-96.8555","134.1","2011-07-18","0.00","102","83","  120","17.9"
"USW00013960","32.8519","-96.8555","134.1","2011-07-19","0.00","100","82","  180","23.9"
"USW00013960","32.8519","-96.8555","134.1","2011-07-20","0.00","100","81","  130","23.0"
"USW00013960","32.8519","-96.8555","134.1","2011-07-21","0.00","102","83","  170","23.9"
"USW00013960","32.8519","-96.8555","134.1","2011-07-22","0.00","101","83","  180","29.1"
"USW00013960","32.8519","-96.8555","134.1","2011-07-23","0.00","103","81","  180","25.1"
"USW00013960","32.8519","-96.8555","134.1","2011-07-24","0.00","105","83","  200","21.9"
"USW00013960","32.8519","-96.8555","134.1","2011-07-25","0.00","107","85","  160","30.0"
"USW00013960","32.8519","-96.8555","134.1","2011-07-26","0.00","102","87","  120","25.1"
"USW00013960","32.8519","-96.8555","134.1","2011-07-27","0.00","105","84","  140","28.0"
"USW00013960","32.8519","-96.8555","134.1","2011-07-28","0.00","101","82","  160","30.0"
"USW00013960","32.8519","-96.8555","134.1","2011-07-29","0.00","101","82","  150","30.0"
"USW00013960","32.8519","-96.8555","134.1","2011-07-30","0.00","100","80","  220","34.9"
"USW00013960","32.8519","-96.8555","134.1","2011-07-31","0.00","104","86","  160","21.0"
"USW00013960","32.8519","-96.8555","134.1","2011-08-01","0.00","107","86","  230","17.0"
"USW00013960","32.8519","-96.8555","134.1","2011-08-02","0.00","109","87","  150","21.0"
"USW00013960","32.8519","-96.8555","134.1","2011-08-03","0.00","111","88","  160","23.0"
"USW00013960","32.8519","-96.8555","134.1","2011-08-04","0.00","109","87","  130","28.0"
"USW00013960","32.8519","-96.8555","134.1","2011-08-05","0.00","107","85","  170","23.0"
"USW00013960","32.8519","-96.8555","134.1","2011-08-06","0.00","106","84","  180","23.9"
"USW00013960","32.8519","-96.8555","134.1","2011-08-07","0.00","105","86","  150","21.9"
"USW00013960","32.8519","-96.8555","134.1","2011-08-08","0.00","105","85","  190","25.9"
"USW00013960","32.8519","-96.8555","134.1","2011-08-09","0.00","107","84","  190","28.0"
"USW00013960","32.8519","-96.8555","134.1","2011-08-10","0.00","105","85","  170","25.9"
"USW00013960","32.8519","-96.8555","134.1","2011-08-11","0.00","97","83","   20","33.1"
"USW00013960","32.8519","-96.8555","134.1","2011-08-12","0.00","103","83","  160","25.9"
"USW00013960","32.8519","-96.8555","134.1","2011-08-13","0.93","91","76","  170","29.1"
"USW00013960","32.8519","-96.8555","134.1","2011-08-14","0.00","100","76","  360","15.0"
"USW00013960","32.8519","-96.8555","134.1","2011-08-15","0.00","105","80","  170","19.9"
"USW00013960","32.8519","-96.8555","134.1","2011-08-16","0.00","104","86","  170","29.1"
"USW00013960","32.8519","-96.8555","134.1","2011-08-17","0.00","105","86","  170","19.9"
"USW00013960","32.8519","-96.8555","134.1","2011-08-18","0.00","107","84","  250","19.9"
"USW00013960","32.8519","-96.8555","134.1","2011-08-19","0.00","107","84",,
"USW00013960","32.8519","-96.8555","134.1","2011-08-20","0.00","107","87","  170","19.9"
"USW00013960","32.8519","-96.8555","134.1","2011-08-21","0.00","103","85","  110","21.9"
"USW00013960","32.8519","-96.8555","134.1","2011-08-22","0.00","106","86","  140","21.0"
"USW00013960","32.8519","-96.8555","134.1","2011-08-23","0.00","105","85","  220","17.0"
"USW00013960","32.8519","-96.8555","134.1","2011-08-24","0.00","107","82","  100","42.9"
"USW00013960","32.8519","-96.8555","134.1","2011-08-25","0.00","104","79",,
"USW00013960","32.8519","-96.8555","134.1","2011-08-26","0.00","105","83","  350","15.0"
"USW00013960","32.8519","-96.8555","134.1","2011-08-27","0.00","108","82","   30","17.0"
"USW00013960","32.8519","-96.8555","134.1","2011-08-28","0.00","107","84","  130","17.9"
"USW00013960","32.8519","-96.8555","134.1","2011-08-29","0.00","102","80","   90","28.0"
"USW00013960","32.8519","-96.8555","134.1","2011-08-30","0.00","105","85","  150","28.0"
"USW00013960","32.8519","-96.8555","134.1","2011-08-31","0.00","104","86","  180","23.9"
"USW00013960","32.8519","-96.8555","134.1","2011-09-01","0.00","101","83","  140","25.1"
"USW00013960","32.8519","-96.8555","134.1","2011-09-02","0.00","102","83","  160","23.9"
"USW00013960","32.8519","-96.8555","134.1","2011-09-03","0.00","100","78","   50","25.9"
"USW00013960","32.8519","-96.8555","134.1","2011-09-04","0.00","96","75","   20","36.0"
"USW00013960","32.8519","-96.8555","134.1","2011-09-05","0.00","86","68","  350","34.9"
"USW00013960","32.8519","-96.8555","134.1","2011-09-06","0.00","89","60","  100","17.0"
"USW00013960","32.8519","-96.8555","134.1","2011-09-07","0.00","91","62","  360","23.0"
"USW00013960","32.8519","-96.8555","134.1","2011-09-08","0.00","90","66","  320","25.1"
"USW00013960","32.8519","-96.8555","134.1","2011-09-09","0.00","89","64","  350","21.9"
"USW00013960","32.8519","-96.8555","134.1","2011-09-10","0.00","93","62","  310","19.9"
"USW00013960","32.8519","-96.8555","134.1","2011-09-11","0.00","97","66","  310","19.9"
"USW00013960","32.8519","-96.8555","134.1","2011-09-12","0.00","103","67","  160","23.0"
"USW00013960","32.8519","-96.8555","134.1","2011-09-13","0.00","107","80","  210","21.9"
"USW00013960","32.8519","-96.8555","134.1","2011-09-14","0.00","94","76","   50","30.0"
"USW00013960","32.8519","-96.8555","134.1","2011-09-15","0.00","79","66","   30","30.0"
"USW00013960","32.8519","-96.8555","134.1","2011-09-16","1.02","92","68","  160","29.1"
"USW00013960","32.8519","-96.8555","134.1","2011-09-17","0.00","92","69","  140","14.1"
"USW00013960","32.8519","-96.8555","134.1","2011-09-18","0.17","94","73",,
"USW00013960","32.8519","-96.8555","134.1","2011-09-19","0.00","88","67","  350","28.0"
"USW00013960","32.8519","-96.8555","134.1","2011-09-20","0.00","90","64","  120","12.1"
"USW00013960","32.8519","-96.8555","134.1","2011-09-21","0.00","93","67","  120","17.9"
"USW00013960","32.8519","-96.8555","134.1","2011-09-22","0.00","81","64","  330","25.1"
"USW00013960","32.8519","-96.8555","134.1","2011-09-23","0.00","83","57","  140","10.1"
"USW00013960","32.8519","-96.8555","134.1","2011-09-24","0.00","95","60","  190","23.0"
"USW00013960","32.8519","-96.8555","134.1","2011-09-25","0.00","93","73","  300","21.0"
"USW00013960","32.8519","-96.8555","134.1","2011-09-26","0.00","91","64","   80","17.0"
"USW00013960","32.8519","-96.8555","134.1","2011-09-27","0.00","94","71","   50","19.9"
"USW00013960","32.8519","-96.8555","134.1","2011-09-28","0.00","96","71","  140","17.0"
"USW00013960","32.8519","-96.8555","134.1","2011-09-29","0.18","100","69","  350","44.1"
"USW00013960","32.8519","-96.8555","134.1","2011-09-30","0.00","84","65","   30","23.9"
"USW00013960","32.8519","-96.8555","134.1","2011-10-01","0.00","84","61","   50","14.1"
"USW00013960","32.8519","-96.8555","134.1","2011-10-02","0.00","83","58","  140","19.9"
"USW00013960","32.8519","-96.8555","134.1","2011-10-03","0.00","86","58","  150","17.9"
"USW00013960","32.8519","-96.8555","134.1","2011-10-04","0.00","86","58","  160","21.0"
"USW00013960","32.8519","-96.8555","134.1","2011-10-05","0.00","87","61","  140","28.0"
"USW00013960","32.8519","-96.8555","134.1","2011-10-06","0.00","89","66","  150","34.9"
"USW00013960","32.8519","-96.8555","134.1","2011-10-07","0.00","90","72","  170","36.0"
"USW00013960","32.8519","-96.8555","134.1","2011-10-08","0.13","88","66","  150","34.9"
"USW00013960","32.8519","-96.8555","134.1","2011-10-09","0.93","73","63","  320","29.1"
"USW00013960","32.8519","-96.8555","134.1","2011-10-10","0.00","76","63","  340","14.1"
"USW00013960","32.8519","-96.8555","134.1","2011-10-11","0.00","84","62","  200","15.0"
"USW00013960","32.8519","-96.8555","134.1","2011-10-12","0.80","83","63","  300","44.1"
"USW00013960","32.8519","-96.8555","134.1","2011-10-13","0.00","80","58","  360","21.0"
"USW00013960","32.8519","-96.8555","134.1","2011-10-14","0.00","87","55","  160","17.9"
"USW00013960","32.8519","-96.8555","134.1","2011-10-15","0.00","89","58","  150","17.0"
"USW00013960","32.8519","-96.8555","134.1","2011-10-16","0.00","87","62","  170","17.9"
"USW00013960","32.8519","-96.8555","134.1","2011-10-17","0.38","89","63","  350","36.9"
"USW00013960","32.8519","-96.8555","134.1","2011-10-18","0.00","68","55","  350","38.9"
"USW00013960","32.8519","-96.8555","134.1","2011-10-19","0.00","69","48","  360","32.0"
"USW00013960","32.8519","-96.8555","134.1","2011-10-20","0.00","72","44","  120","21.9"
"USW00013960","32.8519","-96.8555","134.1","2011-10-21","0.00","82","54","  210","16.1"
"USW00013960","32.8519","-96.8555","134.1","2011-10-22","0.00","84","63","  170","25.1"
"USW00013960","32.8519","-96.8555","134.1","2011-10-23","0.41","75","59","   20","38.9"
"USW00013960","32.8519","-96.8555","134.1","2011-10-24","0.00","81","54","  140","17.9"
"USW00013960","32.8519","-96.8555","134.1","2011-10-25","0.00","86","64","  180","33.1"
"USW00013960","32.8519","-96.8555","134.1","2011-10-26","0.00","85","63","  350","23.9"
"USW00013960","32.8519","-96.8555","134.1","2011-10-27","0.17","63","49","  350","36.9"
"USW00013960","32.8519","-96.8555","134.1","2011-10-28","0.00","62","46","  330","28.0"
"USW00013960","32.8519","-96.8555","134.1","2011-10-29","0.00","67","41","  170","21.0"
"USW00013960","32.8519","-96.8555","134.1","2011-10-30","0.00","72","47","  160","19.9"
"USW00013960","32.8519","-96.8555","134.1","2011-10-31","0.00","77","47","  150","21.9"
"USW00013960","32.8519","-96.8555","134.1","2011-11-01","0.00","78","55","  140","25.9"
"USW00013960","32.8519","-96.8555","134.1","2011-11-02","0.00","79","47","  310","44.1"
"USW00013960","32.8519","-96.8555","134.1","2011-11-03","0.00","59","41","  320","36.9"
"USW00013960","32.8519","-96.8555","134.1","2011-11-04","0.00","65","35","  130","10.1"
"USW00013960","32.8519","-96.8555","134.1","2011-11-05","0.00","71","47","  140","29.1"
"USW00013960","32.8519","-96.8555","134.1","2011-11-06","0.00","78","64","  180","29.1"
"USW00013960","32.8519","-96.8555","134.1","2011-11-07","0.25","77","68","  150","31.1"
"USW00013960","32.8519","-96.8555","134.1","2011-11-08","0.03","75","53","  200","31.1"
"USW00013960","32.8519","-96.8555","134.1","2011-11-09","0.00","62","45","  310","30.0"
"USW00013960","32.8519","-96.8555","134.1","2011-11-10","0.00","66","40","  320","19.9"
"USW00013960","32.8519","-96.8555","134.1","2011-11-11","0.00","69","42","  180","23.9"
"USW00013960","32.8519","-96.8555","134.1","2011-11-12","0.00","76","52","  190","34.9"
"USW00013960","32.8519","-96.8555","134.1","2011-11-13","0.00","83","65","  220","31.1"
"USW00013960","32.8519","-96.8555","134.1","2011-11-14","0.02","81","69","  220","25.1"
"USW00013960","32.8519","-96.8555","134.1","2011-11-15","0.21","82","65","  150","21.0"
"USW00013960","32.8519","-96.8555","134.1","2011-11-16","0.00","66","47","   20","30.0"
"USW00013960","32.8519","-96.8555","134.1","2011-11-17","0.00","58","37","  360","25.9"
"USW00013960","32.8519","-96.8555","134.1","2011-11-18","0.00","65","43","  180","29.1"
"USW00013960","32.8519","-96.8555","134.1","2011-11-19","0.00","79","62","  180","32.0"
"USW00013960","32.8519","-96.8555","134.1","2011-11-20","0.00","78","50","  320","23.0"
"USW00013960","32.8519","-96.8555","134.1","2011-11-21","0.71","57","48","  320","25.1"
"USW00013960","32.8519","-96.8555","134.1","2011-11-22","0.36","61","46","  320","25.1"
"USW00013960","32.8519","-96.8555","134.1","2011-11-23","0.00","67","41","  260","8.1"
"USW00013960","32.8519","-96.8555","134.1","2011-11-24","0.00","65","45","  150","25.1"
"USW00013960","32.8519","-96.8555","134.1","2011-11-25","0.00","72","51","  150","29.1"
"USW00013960","32.8519","-96.8555","134.1","2011-11-26","0.20","66","48","  330","42.9"
"USW00013960","32.8519","-96.8555","134.1","2011-11-27","0.00","51","37","  320","34.9"
"USW00013960","32.8519","-96.8555","134.1","2011-11-28","0.00","57","30","  320","17.9"
"USW00013960","32.8519","-96.8555","134.1","2011-11-29","0.00","59","35","  340","21.9"
"USW00013960","32.8519","-96.8555","134.1","2011-11-30","0.00","60","35","  150","17.0"
"USW00013960","32.8519","-96.8555","134.1","2011-12-01","0.01","68","43","  160","21.0"
"USW00013960","32.8519","-96.8555","134.1","2011-12-02","0.21","60","47","  140","25.1"
"USW00013960","32.8519","-96.8555","134.1","2011-12-03","1.00","66","52","  150","33.1"
"USW00013960","32.8519","-96.8555","134.1","2011-12-04","1.78","54","41","   10","21.9"
"USW00013960","32.8519","-96.8555","134.1","2011-12-05","0.43","48","35","  350","36.9"
"USW00013960","32.8519","-96.8555","134.1","2011-12-06","0.00","39","30","  340","28.0"
"USW00013960","32.8519","-96.8555","134.1","2011-12-07","0.00","46","25","  300","17.0"
"USW00013960","32.8519","-96.8555","134.1","2011-12-08","0.00","55","29","  160","21.9"
"USW00013960","32.8519","-96.8555","134.1","2011-12-09","0.00","49","38","  150","17.9"
"USW00013960","32.8519","-96.8555","134.1","2011-12-10","0.00","59","34","   10","17.0"
"USW00013960","32.8519","-96.8555","134.1","2011-12-11","0.00","53","36","  120","17.9"
"USW00013960","32.8519","-96.8555","134.1","2011-12-12","0.00","54","46","  130","17.0"
"USW00013960","32.8519","-96.8555","134.1","2011-12-13","0.01","64","51","  130","31.1"
"USW00013960","32.8519","-96.8555","134.1","2011-12-14","0.16","70","61","  160","31.1"
"USW00013960","32.8519","-96.8555","134.1","2011-12-15","0.13","62","44","   60","23.9"
"USW00013960","32.8519","-96.8555","134.1","2011-12-16","0.03","54","38","   10","21.0"
